source ID,source name,source ref,source type,mapping type,target ID,target name,target ref,target type,mapping description,STIX ID,created,last modified
M0810,Out-of-Band Communications Channel,course-of-action--b11cad63-ef30-4eb8-af0d-6cc46eef3f3e,mitigation,mitigates,T0827,Loss of Control,attack-pattern--a81696ef-c106-482c-8f80-59c30f2569fb,technique,"Provide operators with redundant, out-of-band communication to support monitoring and control of the operational processes, especially when recovering from a network outage  (Citation: National Institute of Standards and Technology April 2013). Out-of-band communication should utilize diverse systems and technologies to minimize common failure modes and vulnerabilities within the communications infrastructure. For example, wireless networks (e.g., 3G, 4G) can be used to provide diverse and redundant delivery of data.
",relationship--8b17ad46-b0cc-4766-9cae-eba32260d468,21 September 2020,28 April 2025
M0810,Out-of-Band Communications Channel,course-of-action--b11cad63-ef30-4eb8-af0d-6cc46eef3f3e,mitigation,mitigates,T0829,Loss of View,attack-pattern--138979ba-0430-4de6-a128-2fc0b056ba36,technique,"Provide operators with redundant, out-of-band communication to support monitoring and control of the operational processes, especially when recovering from a network outage  (Citation: National Institute of Standards and Technology April 2013). Out-of-band communication should utilize diverse systems and technologies to minimize common failure modes and vulnerabilities within the communications infrastructure. For example, wireless networks (e.g., 3G, 4G) can be used to provide diverse and redundant delivery of data.
",relationship--ecf39e19-439f-4e9a-97c2-673ce4eb0a1a,21 September 2020,28 April 2025
M0810,Out-of-Band Communications Channel,course-of-action--b11cad63-ef30-4eb8-af0d-6cc46eef3f3e,mitigation,mitigates,T0831,Manipulation of Control,attack-pattern--1af9e3fd-2bcc-414d-adbd-fe3b95c02ca1,technique,"Utilize out-of-band communication to validate the integrity of data from the primary channel.
",relationship--520aad6a-2483-45bc-a172-2417137f6ca0,21 September 2020,28 April 2025
M0810,Out-of-Band Communications Channel,course-of-action--b11cad63-ef30-4eb8-af0d-6cc46eef3f3e,mitigation,mitigates,T0832,Manipulation of View,attack-pattern--4c2e1408-9d68-4187-8e6b-a77bc52700ec,technique,"Utilize out-of-band communication to validate the integrity of data from the primary channel.
",relationship--58cb4cb5-4b0f-4ce0-b3f9-5deb9de31c52,21 September 2020,28 April 2025
M0927,Password Policies,course-of-action--5d97c693-e054-48ba-a3a3-eaf6942dfb65,mitigation,mitigates,T0892,Change Credential,attack-pattern--fab8fc7d-f27f-4fbb-9de6-44740aade05f,technique,"Applications and appliances that utilize default username and password should be changed immediately after the installation, and before deployment to a production environment.(Citation: CISA June 2013)",relationship--53af6987-21bb-46fd-bf85-e3eeaa74de1a,30 March 2023,16 April 2025
M0927,Password Policies,course-of-action--5d97c693-e054-48ba-a3a3-eaf6942dfb65,mitigation,mitigates,T0812,Default Credentials,attack-pattern--8bb4538f-f16f-49f0-a431-70b5444c7349,technique,"Review vendor documents and security alerts for potentially unknown or overlooked default credentials within existing devices
",relationship--33486e89-f0f4-4507-9f13-48a8f22c8ac8,21 September 2020,28 April 2025
M0927,Password Policies,course-of-action--5d97c693-e054-48ba-a3a3-eaf6942dfb65,mitigation,mitigates,T0822,External Remote Services,attack-pattern--8d2f3bab-507c-4424-b58b-edc977bd215c,technique,"Set and enforce secure password policies for accounts.
",relationship--98f1d575-a975-42ae-8b00-2c9e22d560d5,21 September 2020,28 April 2025
M0927,Password Policies,course-of-action--5d97c693-e054-48ba-a3a3-eaf6942dfb65,mitigation,mitigates,T0886,Remote Services,attack-pattern--e1f9cdd2-9511-4fca-90d7-f3e92cfdd0bf,technique,"Enforce strong password requirements to prevent password brute force methods for lateral movement.
",relationship--5212f36b-216f-4e32-8b64-3b4c94dfada5,10 April 2021,28 April 2025
M0927,Password Policies,course-of-action--5d97c693-e054-48ba-a3a3-eaf6942dfb65,mitigation,mitigates,T0859,Valid Accounts,attack-pattern--cd2c76a4-5e23-4ca5-9c40-d5e0604f7101,technique,"Applications and appliances that utilize default username and password should be changed immediately after the installation, and before deployment to a production environment. (Citation: CISA June 2013)
",relationship--a1383f2a-2ee2-47df-a661-8904a7535e0c,21 September 2020,28 April 2025
M0926,Privileged Account Management,course-of-action--622fe4d4-0e8e-4d17-9c25-6c9cef1f15d5,mitigation,mitigates,T0809,Data Destruction,attack-pattern--493832d9-cea6-4b63-abe7-9a65a6473675,technique,"Minimize permissions and access for service accounts to limit the information that may be impacted by malicious users or software. (Citation: National Institute of Standards and Technology April 2013)
",relationship--e8eaac2d-a4bf-408f-b24f-14471db7059b,21 September 2020,28 April 2025
M0926,Privileged Account Management,course-of-action--622fe4d4-0e8e-4d17-9c25-6c9cef1f15d5,mitigation,mitigates,T0811,Data from Information Repositories,attack-pattern--3405891b-16aa-4bd7-bd7c-733501f9b20f,technique,"Minimize permissions and access for service accounts to limit the information that may be exposed or collected by malicious users or software. (Citation: National Institute of Standards and Technology April 2013)
",relationship--ba010007-6dde-4c9d-8452-69527cd1c2ba,21 September 2020,28 April 2025
M0926,Privileged Account Management,course-of-action--622fe4d4-0e8e-4d17-9c25-6c9cef1f15d5,mitigation,mitigates,T0819,Exploit Public-Facing Application,attack-pattern--32632a95-6856-47b9-9ab7-fea5cd7dce00,technique,"Use least privilege for service accounts. (Citation: Keith Stouffer May 2015) (Citation: National Institute of Standards and Technology April 2013)
",relationship--bc3744d6-9275-4d91-8888-16d5f4d5187b,21 September 2020,28 April 2025
M0926,Privileged Account Management,course-of-action--622fe4d4-0e8e-4d17-9c25-6c9cef1f15d5,mitigation,mitigates,T0866,Exploitation of Remote Services,attack-pattern--85a45294-08f1-4539-bf00-7da08aa7b0ee,technique,"Minimize permissions and access for service accounts to limit impact of exploitation. (Citation: Keith Stouffer May 2015)
",relationship--a78e727c-8e42-448c-beb4-463804e18be0,21 September 2020,28 April 2025
M0926,Privileged Account Management,course-of-action--622fe4d4-0e8e-4d17-9c25-6c9cef1f15d5,mitigation,mitigates,T0842,Network Sniffing,attack-pattern--38213338-1aab-479d-949b-c81b66ccca5c,technique,"Restrict root or administrator access on user accounts to limit the ability to capture promiscuous traffic on a network through common packet capture tools. (Citation: National Institute of Standards and Technology April 2013)
",relationship--26fdd07e-d194-4f8e-a9af-d5b2f1d0222e,21 September 2020,28 April 2025
M0926,Privileged Account Management,course-of-action--622fe4d4-0e8e-4d17-9c25-6c9cef1f15d5,mitigation,mitigates,T0859,Valid Accounts,attack-pattern--cd2c76a4-5e23-4ca5-9c40-d5e0604f7101,technique,"Audit domain and local accounts and their permission levels routinely to look for situations that could allow an adversary to gain system wide access with stolen privileged account credentials. (Citation: Microsoft May 2017) (Citation: Microsoft August 2018)These audits should also identify if default accounts have been enabled, or if new local accounts are created that have not be authorized. Follow best practices for design and administration of an enterprise network to limit privileged account use across administrative tiers. (Citation: Microsoft February 2019)
",relationship--111f437a-c67d-40e4-9515-7e9b22e65eff,21 September 2020,28 April 2025
M0811,Redundancy of Service,course-of-action--f0f5c87a-a58d-440a-b3b5-ca679d98c6dd,mitigation,mitigates,T0892,Change Credential,attack-pattern--fab8fc7d-f27f-4fbb-9de6-44740aade05f,technique,Retain cold-standby or replacement hardware of similar models to ensure continued operations of critical functions if the primary system is compromised or unavailable. (Citation: M. Rentschler and H. Heine),relationship--cb6d67c0-33ba-4c49-ae70-d0e4f0f68794,30 March 2023,16 April 2025
M0811,Redundancy of Service,course-of-action--f0f5c87a-a58d-440a-b3b5-ca679d98c6dd,mitigation,mitigates,T0813,Denial of Control,attack-pattern--e33c7ecc-5a38-497f-beb2-a9a2049a4c20,technique,"Hot-standbys in diverse locations can ensure continued operations if the primarily system are compromised or unavailable. At the network layer, protocols such as the Parallel Redundancy Protocol can be used to simultaneously use redundant and diverse communication over a local network. (Citation: M. Rentschler and H. Heine)
",relationship--99ec0a8e-4a4f-427c-89db-163e4b206021,21 September 2020,28 April 2025
M0811,Redundancy of Service,course-of-action--f0f5c87a-a58d-440a-b3b5-ca679d98c6dd,mitigation,mitigates,T0815,Denial of View,attack-pattern--56ddc820-6cfb-407f-850b-52c035d123ac,technique,"Hot-standbys in diverse locations can ensure continued operations if the primarily system are compromised or unavailable. At the network layer, protocols such as the Parallel Redundancy Protocol can be used to simultaneously use redundant and diverse communication over a local network. (Citation: M. Rentschler and H. Heine)
",relationship--e852e64c-b5e0-4e7f-a189-bbc7aa7932c7,21 September 2020,28 April 2025
M0811,Redundancy of Service,course-of-action--f0f5c87a-a58d-440a-b3b5-ca679d98c6dd,mitigation,mitigates,T0826,Loss of Availability,attack-pattern--b5b9bacb-97f2-4249-b804-47fd44de1f95,technique,"Hot-standbys in diverse locations can ensure continued operations if the primarily system is compromised or unavailable. At the network layer, protocols such as the Parallel Redundancy Protocol can be used to simultaneously use redundant and diverse communication over a local network. (Citation: M. Rentschler and H. Heine)
",relationship--afb0b60e-e604-4b96-abb9-57fdce4e5108,21 September 2020,28 April 2025
M0811,Redundancy of Service,course-of-action--f0f5c87a-a58d-440a-b3b5-ca679d98c6dd,mitigation,mitigates,T0827,Loss of Control,attack-pattern--a81696ef-c106-482c-8f80-59c30f2569fb,technique,"Hot-standbys in diverse locations can ensure continued operations if the primarily system are compromised or unavailable. At the network layer, protocols such as the Parallel Redundancy Protocol can be used to simultaneously use redundant and diverse communication over a local network. (Citation: M. Rentschler and H. Heine)
",relationship--7041d8e5-3b74-402a-86b3-fd59def80632,21 September 2020,28 April 2025
M0811,Redundancy of Service,course-of-action--f0f5c87a-a58d-440a-b3b5-ca679d98c6dd,mitigation,mitigates,T0829,Loss of View,attack-pattern--138979ba-0430-4de6-a128-2fc0b056ba36,technique,"Hot-standbys in diverse locations can ensure continued operations if the primarily system are compromised or unavailable. At the network layer, protocols such as the Parallel Redundancy Protocol can be used to simultaneously use redundant and diverse communication over a local network. (Citation: M. Rentschler and H. Heine)
",relationship--8ecf5eac-7767-411b-b54a-b374ea51b9e9,21 September 2020,28 April 2025
M0922,Restrict File and Directory Permissions,course-of-action--f9fcb3ec-6de0-4559-8cd9-ef1c0c7d1971,mitigation,mitigates,T0809,Data Destruction,attack-pattern--493832d9-cea6-4b63-abe7-9a65a6473675,technique,"Protect files stored locally with proper permissions  to limit opportunities for adversaries to impact data storage. (Citation: National Institute of Standards and Technology April 2013)
",relationship--21b6ec9c-8779-49db-bf19-90e81893a6e4,21 September 2020,28 April 2025
M0922,Restrict File and Directory Permissions,course-of-action--f9fcb3ec-6de0-4559-8cd9-ef1c0c7d1971,mitigation,mitigates,T0811,Data from Information Repositories,attack-pattern--3405891b-16aa-4bd7-bd7c-733501f9b20f,technique,"Protect files with proper permissions to limit opportunities for adversaries to interact and collect information from databases. (Citation: Keith Stouffer May 2015) (Citation: National Institute of Standards and Technology April 2013)
",relationship--86f1655a-db46-4d49-9051-6653da83eb13,21 September 2020,16 April 2025
M0922,Restrict File and Directory Permissions,course-of-action--f9fcb3ec-6de0-4559-8cd9-ef1c0c7d1971,mitigation,mitigates,T0893,Data from Local System,attack-pattern--fa3aa267-da22-4bdd-961f-03223322a8d5,technique,Protect files stored locally with proper permissions to limit opportunities for adversaries to interact and collect information from the local system. (Citation: Keith Stouffer May 2015) (Citation: National Institute of Standards and Technology April 2013),relationship--94654460-b115-4056-beb1-e982ed33437b,30 March 2023,16 April 2025
M0922,Restrict File and Directory Permissions,course-of-action--f9fcb3ec-6de0-4559-8cd9-ef1c0c7d1971,mitigation,mitigates,T0872,Indicator Removal on Host,attack-pattern--53a26eee-1080-4d17-9762-2027d5a1b805,technique,"Protect files stored locally with proper permissions to limit opportunities for adversaries to remove indicators of their activity on the system. (Citation: Keith Stouffer May 2015) (Citation: National Institute of Standards and Technology April 2013)
",relationship--92d1fd4f-6cc7-4db5-82f8-f8caa5ff59f0,21 September 2020,28 April 2025
M0922,Restrict File and Directory Permissions,course-of-action--f9fcb3ec-6de0-4559-8cd9-ef1c0c7d1971,mitigation,mitigates,T0849,Masquerading,attack-pattern--ba203963-3182-41ac-af14-7e7ebc83cd61,technique,"Use file system access controls to protect system and application folders.
",relationship--f703f8b2-b6b9-41f3-a551-6bb3647c45cc,21 September 2020,28 April 2025
M0922,Restrict File and Directory Permissions,course-of-action--f9fcb3ec-6de0-4559-8cd9-ef1c0c7d1971,mitigation,mitigates,T0873,Project File Infection,attack-pattern--e72425f8-9ae6-41d3-bfdb-e1b865e60722,technique,"Ensure permissions restrict project file access to only engineer and technician user groups and accounts.
",relationship--42ab7d24-8286-4a7a-8cd7-02e54a80e13f,21 September 2020,28 April 2025
M0922,Restrict File and Directory Permissions,course-of-action--f9fcb3ec-6de0-4559-8cd9-ef1c0c7d1971,mitigation,mitigates,T0881,Service Stop,attack-pattern--063b5b92-5361-481a-9c3f-95492ed9a2d8,technique,"Ensure proper process and file permissions are in place to inhibit adversaries from disabling or interfering with critical services.
",relationship--6833d534-9cbb-4b9f-85b6-93d3d2d6faca,21 September 2020,28 April 2025
M0922,Restrict File and Directory Permissions,course-of-action--f9fcb3ec-6de0-4559-8cd9-ef1c0c7d1971,mitigation,mitigates,T0882,Theft of Operational Information,attack-pattern--b7e13ee8-182c-4f19-92a4-a88d7d855d54,technique,"Protect files stored locally with proper permissions to limit opportunities for adversaries to interact and collect information from databases. (Citation: Keith Stouffer May 2015) (Citation: National Institute of Standards and Technology April 2013)
",relationship--2e5f338d-92c4-4647-8fef-7c901ff774f5,21 September 2020,28 April 2025
M0944,Restrict Library Loading,course-of-action--2ab9fc6d-3cf6-4d7b-85f1-3ad6949233b3,mitigation,mitigates,T0874,Hooking,attack-pattern--ab390887-afc0-4715-826d-b1b167d522ae,technique,"Restrict the use of untrusted or unknown libraries, such as remote or unknown DLLs.
",relationship--04882fef-2a6b-40d0-a101-da9c76a3572e,21 September 2020,28 April 2025
M0924,Restrict Registry Permissions,course-of-action--3222a807-521b-4a1a-aa13-f1cda45734b3,mitigation,mitigates,T0881,Service Stop,attack-pattern--063b5b92-5361-481a-9c3f-95492ed9a2d8,technique,"Ensure proper registry permissions are in place to inhibit adversaries from disabling or interfering with critical services.
",relationship--0e4f272b-d744-4feb-9f3f-c24c3598538f,21 September 2020,28 April 2025
M0921,Restrict Web-Based Content,course-of-action--143b4398-3222-480a-b6a4-e131bc2d3144,mitigation,mitigates,T0817,Drive-by Compromise,attack-pattern--7830cfcf-b268-4ac0-a69e-73c6affbae9a,technique,"Restrict browsers to limit the capabilities of malicious ads and Javascript.
",relationship--fcd3fdbf-4909-48ab-85c4-ce4b34172eb0,21 September 2020,28 April 2025
M0921,Restrict Web-Based Content,course-of-action--143b4398-3222-480a-b6a4-e131bc2d3144,mitigation,mitigates,T0865,Spearphishing Attachment,attack-pattern--648f995e-9c3a-41e4-aeee-98bb41037426,technique,"Consider restricting access to email within critical process environments. Additionally, downloads and attachments may be disabled if email is still necessary.
",relationship--c195a0e9-d46c-487f-9a96-b138e9ca05d2,21 September 2020,28 April 2025
M0921,Restrict Web-Based Content,course-of-action--143b4398-3222-480a-b6a4-e131bc2d3144,mitigation,mitigates,T0863,User Execution,attack-pattern--2736b752-4ec5-4421-a230-8977dea7649c,technique,"If a link is being visited by a user, block unknown or unused files in transit by default that should not be downloaded or by policy from suspicious sites as a best practice to prevent some vectors, such as .scr, .exe, .pif, .cpl, etc. Some download scanning devices can open and analyze compressed and encrypted formats, such as zip and rar that may be used to conceal malicious files.
",relationship--1aa02c37-973e-46bd-ab45-609463e514e9,21 September 2020,28 April 2025
M0920,SSL/TLS Inspection,course-of-action--6a02e38a-9629-40c0-8c7d-e98e3470315c,mitigation,mitigates,T0884,Connection Proxy,attack-pattern--d67adac8-e3b9-44f9-9e6d-6c2a7d69dbe4,technique,"If it is possible to inspect HTTPS traffic, the captures can be analyzed for connections that appear to be domain fronting.
",relationship--20a0d820-59ef-42fc-9f56-7a93d1ce7a84,21 September 2020,28 April 2025
M0812,Safety Instrumented Systems,course-of-action--da44255d-85c5-492c-baf3-ee823d44f848,mitigation,mitigates,T0879,Damage to Property,attack-pattern--83ebd22f-b401-4d59-8219-2294172cf916,technique,"Ensure that all SIS are segmented from operational networks to prevent them from being targeted by additional adversarial behavior.
",relationship--d1d98f8c-aea2-4f06-9b0d-c543ed42c6a4,21 September 2020,28 April 2025
M0812,Safety Instrumented Systems,course-of-action--da44255d-85c5-492c-baf3-ee823d44f848,mitigation,mitigates,T0880,Loss of Safety,attack-pattern--5fa00fdd-4a55-4191-94a0-564181d7fec2,technique,"Ensure that all SIS are segmented from operational networks to prevent them from being targeted by additional adversarial behavior.
",relationship--0ffdee1a-1e83-4506-aba2-38c55812abb3,21 September 2020,28 April 2025
M0813,Software Process and Device Authentication,course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,mitigation,mitigates,T0800,Activate Firmware Update Mode,attack-pattern--19a71d1e-6334-4233-8260-b749cae37953,technique,"Authenticate connections fromsoftware and devices to prevent unauthorized systems from accessing protected management functions.
",relationship--758d5818-f919-4a6b-9dc2-a212595a11bd,21 September 2020,16 April 2025
M0813,Software Process and Device Authentication,course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,mitigation,mitigates,T0830,Adversary-in-the-Middle,attack-pattern--9a505987-ab05-4f46-a9a6-6441442eec3b,technique,"To protect against AiTM, authentication mechanisms should not send credentials across the network in plaintext and should also implement mechanisms to prevent replay attacks (such as nonces or timestamps). Challenge-response based authentication techniques that do not directly send credentials over the network provide better protection from AiTM.
",relationship--71e9230d-eec8-4ce1-bc96-9288bacc8b13,21 September 2020,16 April 2025
M0813,Software Process and Device Authentication,course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,mitigation,mitigates,T0806,Brute Force I/O,attack-pattern--8e7089d3-fba2-44f8-94a8-9a79c53920c4,technique,"Devices should authenticate all messages between master and outstation assets.
",relationship--be950e87-80ac-49ea-810a-553c7f72151b,21 September 2020,28 April 2025
M0813,Software Process and Device Authentication,course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,mitigation,mitigates,T0858,Change Operating Mode,attack-pattern--2883c520-7957-46ca-89bd-dab1ad53b601,technique,"Authenticate connections fromsoftware and devices to prevent unauthorized systems from accessing protected management functions.
",relationship--7d5759cd-890e-4ec5-b92b-aba225d52960,21 September 2020,16 April 2025
M0813,Software Process and Device Authentication,course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,mitigation,mitigates,T0868,Detect Operating Mode,attack-pattern--2aa406ed-81c3-4c1d-ba83-cfbee5a2847a,technique,"Authenticate connections from software and devices to prevent unauthorized systems from accessing protected management functions.
",relationship--107d9a23-991b-44f5-97f6-7f6983c7013a,21 September 2020,28 April 2025
M0813,Software Process and Device Authentication,course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,mitigation,mitigates,T0816,Device Restart/Shutdown,attack-pattern--25dfc8ad-bd73-4dfd-84a9-3c3d383f76e9,technique,"Authenticate connections from software and devices to prevent unauthorized systems from accessing protected management functions.
",relationship--f862418a-e7b4-4783-8949-7145f3dee665,21 September 2020,28 April 2025
M0813,Software Process and Device Authentication,course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,mitigation,mitigates,T0838,Modify Alarm Settings,attack-pattern--e5de767e-f513-41cd-aa15-33f6ce5fbf92,technique,"Authenticate connections fromsoftware and devices to prevent unauthorized systems from accessing protected management functions.
",relationship--5d4f6aff-650c-45fe-a9d8-2080d3ea02d7,21 September 2020,16 April 2025
M0813,Software Process and Device Authentication,course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,mitigation,mitigates,T0839,Module Firmware,attack-pattern--efbf7888-f61b-4572-9c80-7e2965c60707,technique,"Authenticate connections fromsoftware and devices to prevent unauthorized systems from accessing protected management functions.
",relationship--26e58427-a2bd-4e77-9939-16ef60a072e7,21 September 2020,16 April 2025
M0813,Software Process and Device Authentication,course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,mitigation,mitigates,T0861,Point & Tag Identification,attack-pattern--25852363-5968-4673-b81d-341d5ed90bd1,technique,"Devices should authenticate all messages between master and outstation assets.
",relationship--984992e3-0407-406a-b8dd-c114d8b2d9a2,21 September 2020,28 April 2025
M0813,Software Process and Device Authentication,course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,mitigation,mitigates,T0843,Program Download,attack-pattern--be69c571-d746-4b1f-bdd0-c0c9817e9068,technique,"Authenticate connections from software and devices to prevent unauthorized systems from accessing protected management functions.
",relationship--028a3bcc-f299-4061-a0f2-8da85e0a3c81,21 September 2020,28 April 2025
M0813,Software Process and Device Authentication,course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,mitigation,mitigates,T0845,Program Upload,attack-pattern--3067b85e-271e-4bc5-81ad-ab1a81d411e3,technique,"Authenticate connections from software and devices to prevent unauthorized systems from accessing protected management functions.
",relationship--06c663f8-fcf1-47eb-ab79-284e93eafa6b,21 September 2020,28 April 2025
M0813,Software Process and Device Authentication,course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,mitigation,mitigates,T0886,Remote Services,attack-pattern--e1f9cdd2-9511-4fca-90d7-f3e92cfdd0bf,technique,"All communication sessions to remote services should be authenticated to prevent unauthorized access.
",relationship--4211c12a-57cf-4ebb-910a-6af7aa09cf34,12 April 2021,28 April 2025
M0813,Software Process and Device Authentication,course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,mitigation,mitigates,T0848,Rogue Master,attack-pattern--b14395bd-5419-4ef4-9bd8-696936f509bb,technique,"Devices should authenticate all messages between master and outstation assets.
",relationship--0f8a6c14-1050-404a-bb6e-4fe107d5b6cd,21 September 2020,28 April 2025
M0813,Software Process and Device Authentication,course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,mitigation,mitigates,T0856,Spoof Reporting Message,attack-pattern--8535b71e-3c12-4258-a4ab-40257a1becc4,technique,"Devices should authenticate all messages between master and outstation assets.
",relationship--088580e9-ccea-426e-9411-c1de60de650d,21 September 2020,28 April 2025
M0813,Software Process and Device Authentication,course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,mitigation,mitigates,T0857,System Firmware,attack-pattern--b9160e77-ea9e-4ba9-b1c8-53a3c466b13d,technique,"Authenticate connections fromsoftware and devices to prevent unauthorized systems from accessing protected management functions.
",relationship--bcaa4f7e-2e84-4bbb-9fb7-ca8fb003108f,21 September 2020,16 April 2025
M0813,Software Process and Device Authentication,course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,mitigation,mitigates,T0855,Unauthorized Command Message,attack-pattern--40b300ba-f553-48bf-862e-9471b220d455,technique,"Devices should authenticate all messages between master and outstation assets.
",relationship--bbf297d3-0c3c-44be-b780-332bac17b0ba,21 September 2020,28 April 2025
M0813,Software Process and Device Authentication,course-of-action--72e46e53-e12d-4106-9c70-33241b6ed549,mitigation,mitigates,T0860,Wireless Compromise,attack-pattern--2877063e-1851-48d2-bcc6-bc1d2733157e,technique,"Ensure wireless networks require the authentication of all devices, and that all wireless devices also authenticate network infrastructure devices (i.e., mutual authentication). For defense-in-depth purposes, utilize VPNs or ensure that application-layer protocols also authenticate the system or device. Use protocols that provide strong authentication (e.g., IEEE 802.1X), and enforce basic protections, such as MAC filtering, when stronger cryptographic techniques are not available.
",relationship--3f335e8f-68da-4b06-9d96-f371ddaf23e6,21 September 2020,28 April 2025
M0814,Static Network Configuration,course-of-action--52c7a1a9-3a78-4528-a44f-cd7b0fa3541a,mitigation,mitigates,T0830,Adversary-in-the-Middle,attack-pattern--9a505987-ab05-4f46-a9a6-6441442eec3b,technique,"Statically defined ARP entries can prevent manipulation and sniffing of switched network traffic, as some AiTM techniques depend on sending spoofed ARP messages to manipulate network host's dynamic ARP tables.
",relationship--808174b7-3ab0-45b5-963e-5c10dd749e3c,21 September 2020,16 April 2025
M0814,Static Network Configuration,course-of-action--52c7a1a9-3a78-4528-a44f-cd7b0fa3541a,mitigation,mitigates,T0878,Alarm Suppression,attack-pattern--2900bbd8-308a-4274-b074-5b8bde8347bc,technique,"Unauthorized connections can be prevented by statically defining the hosts and ports used for automation protocol connections.
",relationship--5d33de22-35b0-47fa-bc63-f984522340b7,21 September 2020,28 April 2025
M0814,Static Network Configuration,course-of-action--52c7a1a9-3a78-4528-a44f-cd7b0fa3541a,mitigation,mitigates,T0803,Block Command Message,attack-pattern--008b8f56-6107-48be-aa9f-746f927dbb61,technique,"Unauthorized connections can be prevented by statically defining the hosts and ports used for automation protocol connections.
",relationship--f951d934-d555-45e9-a564-27b84518cae4,21 September 2020,28 April 2025
M0814,Static Network Configuration,course-of-action--52c7a1a9-3a78-4528-a44f-cd7b0fa3541a,mitigation,mitigates,T0804,Block Reporting Message,attack-pattern--3f1f4ccb-9be2-4ff8-8f69-dd972221169b,technique,"Unauthorized connections can be prevented by statically defining the hosts and ports used for automation protocol connections.
",relationship--139bb9e7-e5fd-4366-b2e6-4f74a73ec984,21 September 2020,28 April 2025
M0814,Static Network Configuration,course-of-action--52c7a1a9-3a78-4528-a44f-cd7b0fa3541a,mitigation,mitigates,T0842,Network Sniffing,attack-pattern--38213338-1aab-479d-949b-c81b66ccca5c,technique,"Statically defined ARP entries can prevent manipulation and sniffing of switched network traffic, as some AiTM techniques depend on sending spoofed ARP messages to manipulate network host's dynamic ARP tables.
",relationship--df6da4ec-cbe8-4f93-a41f-3726a9491938,21 September 2020,16 April 2025
M0814,Static Network Configuration,course-of-action--52c7a1a9-3a78-4528-a44f-cd7b0fa3541a,mitigation,mitigates,T0846,Remote System Discovery,attack-pattern--d5a69cfb-fc2a-46cb-99eb-74b236db5061,technique,"ICS environments typically have more statically defined devices, therefore minimize the use of both IT discovery protocols (e.g., DHCP, LLDP) and discovery functions in automation protocols. (Citation: D. Parsons and D. Wylie September 2019) (Citation: Colin Gray) Examples of automation protocols with discovery capabilities include OPC UA Device Discovery  (Citation: Josh Rinaldi April 2016), BACnet  (Citation: Aditya K Sood July 2019), and Ethernet/IP. (Citation: Langner November 2018)
",relationship--b2defaaf-625d-416e-8a9d-8be6d89bacdc,21 September 2020,28 April 2025
M0814,Static Network Configuration,course-of-action--52c7a1a9-3a78-4528-a44f-cd7b0fa3541a,mitigation,mitigates,T0888,Remote System Information Discovery,attack-pattern--2fedbe69-581f-447d-8a78-32ee7db939a9,technique,"ICS environments typically have more statically defined devices, therefore minimize the use of both IT discovery protocols (e.g., DHCP, LLDP) and discovery functions in automation protocols. (Citation: D. Parsons and D. Wylie September 2019) (Citation: Colin Gray) Examples of automation protocols with discovery capabilities include OPC UA Device Discovery  (Citation: Josh Rinaldi April 2016), BACnet  (Citation: Aditya K Sood July 2019), and Ethernet/IP. (Citation: Langner November 2018)
",relationship--74ec9ce5-3155-488c-ae56-570c47a1d207,13 April 2021,28 April 2025
M0817,Supply Chain Management,course-of-action--ac8f3492-7fbb-4a0a-b0b4-b75ec676136c,mitigation,mitigates,T0862,Supply Chain Compromise,attack-pattern--5e0f75da-e108-4688-a6de-a4f07cc2cbe3,technique,"A supply chain management program should include methods the assess the trustworthiness and technical maturity of a supplier, along with technical methods (e.g., code-signing, bill of materials) needed to validate the integrity of newly obtained devices and components. Develop procurement language that emphasizes the expectations for suppliers regarding the artifacts, audit records, and technical capabilities needed to validate the integrity of the devices supply chain. (Citation: Robert A. Martin January 2021)
",relationship--c8a40335-90d6-496a-b4f9-1cc93d3fffc6,12 April 2021,28 April 2025
M0919,Threat Intelligence Program,course-of-action--d48b79b2-076d-483e-949c-0d38aa347499,mitigation,mitigates,T0820,Exploitation for Evasion,attack-pattern--9f947a1c-3860-48a8-8af0-a2dfa3efde03,technique,"Develop a robust cyber threat intelligence capability to determine what types and levels of threat may use software exploits and 0-days against a particular organization.
",relationship--08302021-aacf-428f-a0ce-e1034d925fb0,21 September 2020,28 April 2025
